Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2020,2020,2020,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,203013,,2131586,,,0
H5,2020,2020,2020,4,0,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,278859,,1283336,,,0
H5,2020,2020,2020,4,0,3,Re-Export,268,Georgia,GEO,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",5,Number of items,25949,,,,278790,,1276616,,,0
H5,2020,2020,2020,4,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,413891272,,6295195757,,,6
H5,2020,2020,2020,4,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,180901379,,6530133228,,,6
H5,2020,2020,2020,4,0,1,Import,296,Kiribati,KIR,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,,,772572,,,4
H5,2020,2020,2020,4,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,60820149,,258965858,,,6
H5,2020,2020,2020,4,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,4491957,,22293500,,,2
H5,2020,2020,2020,4,0,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,1352980,,6903719,,,6
H5,2020,2020,2020,4,0,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,17183,,197070,,,2
H5,2020,2020,2020,4,0,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,391771,,2482159,,,4
H5,2020,2020,2020,4,0,2,Export,328,Guyana,GUY,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",5,Number of items,46,,,,499,,1245,,,0
H5,2020,2020,2020,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,,,15715994487,,,6
H5,2020,2020,2020,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,,,14108136156,,,6
H5,2020,2020,2020,4,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,0,,1014198164,,,6
H5,2020,2020,2020,4,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,0,,451705050,,,6
H5,2020,2020,2020,4,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,45301,,1721304,,,6
H5,2020,2020,2020,4,0,2,Export,352,Iceland,ISL,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,301,,87164,,,2
H5,2020,2020,2020,4,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,13450022,,490089432,,,0
H5,2020,2020,2020,4,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,1208788,,157743942,,,4
H5,2020,2020,2020,4,0,4,Re-Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,81,,5431,,,0
H5,2020,2020,2020,4,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,2237287,,109181908,,,6
H5,2020,2020,2020,4,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,88278,,152771519,,,6
H5,2020,2020,2020,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,,,403091000,,,6
H5,2020,2020,2020,4,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,,,130774000,,,6
H5,2020,2020,2020,4,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,65001589,,878846674,,,4
H5,2020,2020,2020,4,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,29720168,,849226198,,,4
H5,2020,2020,2020,4,0,3,Re-Export,381,Italy,ITA,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,861,,26071,,,0
H5,2020,2020,2020,4,0,4,Re-Import,381,Italy,ITA,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,17007,,2763114,,,0
H5,2020,2020,2020,4,0,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,842022,,4148922,,,2
H5,2020,2020,2020,4,0,2,Export,388,Jamaica,JAM,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,8162,,80674,,,2
H5,2020,2020,2020,4,0,3,Re-Export,388,Jamaica,JAM,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",8,Weight in kilograms,8161,,,,8161,,80625,,,0
H5,2020,2020,2020,4,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,,,4481513099,,,6
H5,2020,2020,2020,4,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,,,8948661915,,,6
H5,2020,2020,2020,4,0,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,20287500,,108096874,,,6
H5,2020,2020,2020,4,0,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,,,2041320,,,6
H5,2020,2020,2020,4,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,,,57997758,,,6
H5,2020,2020,2020,4,0,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,,,10405923,,,6
H5,2020,2020,2020,4,0,3,Re-Export,400,Jordan,JOR,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,0,,6800636,,,0
H5,2020,2020,2020,4,0,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,14586293,,62916132,,,6
H5,2020,2020,2020,4,0,2,Export,404,Kenya,KEN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,536569,,2346956,,,6
H5,2020,2020,2020,4,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,150825188,,5073587736,,,6
H5,2020,2020,2020,4,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,209872825,,4855386726,,,6
H5,2020,2020,2020,4,0,1,Import,414,Kuwait,KWT,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,534654,,2903480,,,2
H5,2020,2020,2020,4,0,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",8,Weight in kilograms,3256,,,,3256,,69569,,,0
H5,2020,2020,2020,4,0,3,Re-Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",8,Weight in kilograms,3256,,,,3256,,69569,,,0
H5,2020,2020,2020,4,0,1,Import,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,88285,,331494,,,6
H5,2020,2020,2020,4,0,2,Export,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,15577,,172447,,,6
H5,2020,2020,2020,4,0,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,1280899,,5875026,,,2
H5,2020,2020,2020,4,0,2,Export,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,51,,510,,,2
H5,2020,2020,2020,4,0,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,815743,,3290864,,,6
H5,2020,2020,2020,4,0,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,0,,295715,,,2
H5,2020,2020,2020,4,0,3,Re-Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,0,,95,,,0
H5,2020,2020,2020,4,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,460145,,15257421,,,6
H5,2020,2020,2020,4,0,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,16562,,5583464,,,6
H5,2020,2020,2020,4,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,5576725,,90905488,,,2
H5,2020,2020,2020,4,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,1382875,,26062058,,,2
H5,2020,2020,2020,4,0,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",1,No Quantity,0,,,,5039500,,55625916,,,2
